_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks,,,,,,,,,,
5f9fc23efb43357b9094a2f2,02-11-2020 13:54,Business Development (Sales),INLINE-4 AUTOMOTIVE,Bangalore,Immediately, 3000 /month,2 Months,13 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Kannada Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fc23ffb43357b9094a2f3,02-11-2020 13:54,Marketing,I Cap Financial Services,Bangalore,Immediately, 5000-10000 /month,2 Months,13 Nov' 20,Internship,"[""Certificate"","" Flexible work hours"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc23ffb43357b9094a2f4,02-11-2020 13:54,Content Writing,Hana E Solutions,Bangalore,Immediately, 5000-7000 /month,2 Months,13 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]",,,,,,,,,,
5f9fc240fb43357b9094a2f5,02-11-2020 13:54,Graphic Design,Yantraloop Solutions Private Limited,Bangalore,Immediately, 4000 /month,2 Months,13 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fc241fb43357b9094a2f6,02-11-2020 13:54,Campus Ambassador,CollegeBol,Ahmedabad,Immediately,Performance Based,2 Months,13 Nov' 20,Internship,"[""Social Media Marketing"",""MS-PowerPoint"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fc242fb43357b9094a2f7,02-11-2020 13:54,Business Development (Sales),SJR Primecorp,Bangalore,Immediately, 15000-20000 /month,6 Months,13 Nov' 20,Internship,"[""Certificate""]",,,,,,,,,,
5f9fc242fb43357b9094a2f8,02-11-2020 13:54,Graphic Design,PagarBook,Bangalore,Immediately, 15000-20000 /month,3 Months,13 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe Creative Suite"",""Adobe After Effects""]",,,,,,,,,,
5f9fc243fb43357b9094a2f9,02-11-2020 13:54,Operations,HTH Technolabs Private Limited,Bangalore,Immediately, 8000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fc244fb43357b9094a2fa,02-11-2020 13:54,Graphic Design,Hotkhana.com,Bangalore,Immediately, 7500 /month,6 Months,13 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe After Effects"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fc245fb43357b9094a2fb,02-11-2020 13:54,Content Writing,Atcompliance,Bangalore,Immediately, 10000 /month,6 Months,13 Nov' 20,Internship,"[""MS-Office"",""MS-Word"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc246fb43357b9094a2fc,02-11-2020 13:54,Business Development (Sales),Datawrkz Business Solutions Private Limited,Bangalore,Immediately, 20000 /month,3 Months,13 Nov' 20,Internship,"[""Certificate"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc246fb43357b9094a2fd,02-11-2020 13:54,Social Media Marketing,INLINE-4 AUTOMOTIVE,Bangalore,Immediately, 3000 /month,2 Months,13 Nov' 20,Internship,"[""Social Media Marketing"",""Facebook Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fc247fb43357b9094a2fe,02-11-2020 13:54,Web Development,Revaalo Technology Private Limited,Bangalore,Immediately, 10000-14000 /month,6 Months,13 Nov' 20,Internship with job offer,"[""JavaScript"",""Node.js"",""NoSQL"",""Express.js"",""ReactJS"",""MEAN/MERN Stack"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fc248fb43357b9094a2ff,02-11-2020 13:54,Business Development (Sales),Yes Property Ventures Private Limited,Bangalore,Immediately, 8000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Job offer""]",,,,,,,,,,
5f9fc249fb43357b9094a300,02-11-2020 13:54,Content Writing,INLINE-4 AUTOMOTIVE,Bangalore,Immediately, 3000 /month,2 Months,13 Nov' 20,Internship,"[""Search Engine Optimization (SEO)"",""Copywriting"",""English Proficiency (Written)"",""Search Engine Marketing (SEM)"",""Creative Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fc24afb43357b9094a301,02-11-2020 13:54,Content Writing,Fae Bikes,Bangalore,Immediately, 10000-15000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fc24bfb43357b9094a302,02-11-2020 13:54,UI & UX Analyst,Evineon Technologies,Bangalore,Immediately, 18000-20000 /month,3 Months,13 Nov' 20,Internship,[],,,,,,,,,,
5f9fc24bfb43357b9094a303,02-11-2020 13:54,Marketing,Yes Property,Bangalore,Immediately, 5000-10000 /month,3 Months,13 Nov' 20,Internship,[],,,,,,,,,,
5f9fc24cfb43357b9094a304,02-11-2020 13:54,Graphic Design,INLINE-4 AUTOMOTIVE,Bangalore,Immediately, 3000 /month,2 Months,13 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fc24dfb43357b9094a305,02-11-2020 13:54,Human Resources (HR),Yes Property,Bangalore,Immediately, 7000-10000 /month,3 Months,13 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""Certificate""]",,,,,,,,,,
5f9fc24efb43357b9094a306,02-11-2020 13:54,Content Writing,Flipshope,Bangalore,Immediately, 10000-15000 /month,4 Months,13 Nov' 20,Internship,"[""Digital Marketing"",""Search Engine Optimization (SEO)"",""Creative Writing"",""Certificate"","" Flexible work hours""]",,,,,,,,,,
5f9fc24ffb43357b9094a307,02-11-2020 13:54,Business Development (Sales),Bambrew,Bangalore,Immediately, 10000 /month,6 Months,13 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fc250fb43357b9094a308,02-11-2020 13:54,Software Development,Enzen Global Solutions Private Limited,Bangalore,Immediately, 15000 /month,6 Months,13 Nov' 20,Internship,"[""Java"","".NET"",""Certificate"","" 5 days a week""]",,,,,,,,,,
5f9fc251fb43357b9094a309,02-11-2020 13:54,Operations,HOTLEADS - A WEBUZZ Digital Private Limited Brand,Bangalore,Immediately, 7000-12000 /month,4 Months,13 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc251fb43357b9094a30a,02-11-2020 13:54,Business Development (Sales),Shriram Properties Limited,Chennai,Immediately, 10000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Job offer""]",,,,,,,,,,
5f9fc252fb43357b9094a30b,02-11-2020 13:54,Web Development,UCPro LLP,Bangalore,Immediately, 6000-12000 /month,2 Months,13 Nov' 20,Internship,"[""PHP"",""MySQL"",""JavaScript"",""Linux"",""LARAVEL"",""ReactJS"",""Vue Js"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fc253fb43357b9094a30c,02-11-2020 13:54,Teaching,Cuemath,Bangalore,Immediately, 15000 /month,6 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Flexible work hours"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fc254fb43357b9094a30d,02-11-2020 13:54,Graphic Design,UCPro LLP,Bangalore,Immediately, 6000 /month,2 Months,13 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fc254fb43357b9094a30e,02-11-2020 13:54,Business Development (Sales),FlippAR,Bangalore,Immediately, 9000 /month,6 Months,13 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fc257fb43357b9094a30f,02-11-2020 13:54,Business Development (Sales),Zebo.ai,Delhi,Immediately, 10000-18000 /month,5 Months,13 Nov' 20,Internship with job offer,"[""Digital Marketing"",""Email Marketing"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fc258fb43357b9094a310,02-11-2020 13:54,Digital Marketing,Blismos Solutions Private Limited,Bangalore,Immediately, 5000 /month,3 Months,13 Nov' 20,Internship,"[""MS-PowerPoint"",""Video Editing"",""Digital Marketing"",""Certificate""]",,,,,,,,,,
5f9fc259fb43357b9094a311,02-11-2020 13:54,Architecture,ALOHA Architects,Bangalore,Immediately, 5000 /month,3 Months,13 Nov' 20,Internship,"[""AutoCAD"",""Adobe Photoshop"",""Google SketchUp "",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fc25afb43357b9094a312,02-11-2020 13:54,Supply Chain Management (SCM),ByAndLarge : BAL CORPORATE SERVICES PRIVATE LIMITED,Bangalore,Immediately, 6000 /month,2 Months,13 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fc25afb43357b9094a313,02-11-2020 13:54,Business Development (Sales),Stylsa,Chennai,Immediately, 5000 /month,3 Months,13 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Search Engine Marketing (SEM)"",""Digital Marketing"",""Facebook Marketing"",""Email Marketing"",""English Proficiency (Written)"",""Product Lifecycle Management(PLM)"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fc25cfb43357b9094a314,02-11-2020 13:54,Business Development (Sales),Brainstorm Consulting,Bangalore,Immediately, 10000-20000 /month,6 Months,13 Nov' 20,Internship,"[""Certificate""]",,,,,,,,,,
5f9fc25cfb43357b9094a315,02-11-2020 13:55,Content Writing,Seed Studio LLP,Bangalore,Immediately, 12000-15000 /month,6 Months,12 Nov' 20,Internship,"[""Creative Writing"",""Shell Scripting"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fc25efb43357b9094a316,02-11-2020 13:55,Mobile App Development,Zutawa Studios Private Limited,Bangalore,Immediately, 7500-15000 /month,3 Months,12 Nov' 20,Internship,"[""Java"",""Android"",""Firebase"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc25efb43357b9094a317,02-11-2020 13:55,Business Development (Sales),Ms. Kwikpic Tech Services,Delhi,Immediately, 8000 /month +  Incentives,2 Months,12 Nov' 20,Internship,"[""MS-Office"",""Flexible work hours""]",,,,,,,,,,
5f9fc25ffb43357b9094a318,02-11-2020 13:55,Digital Marketing,Securaa,Bangalore,Immediately, 10000-15000 /month,3 Months,12 Nov' 20,Internship,"[""WordPress"",""Digital Marketing"",""Copywriting"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fc260fb43357b9094a319,02-11-2020 13:55,Graphic Design,Melting Flowers,Bangalore,Immediately, 10000 /month,2 Months,12 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fc261fb43357b9094a31a,02-11-2020 13:55,Business Development (Sales),Tynimo Life Style Private Limited,Bangalore,Immediately, 6000-10000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fc261fb43357b9094a31b,02-11-2020 13:55,Photography,Purplefront Technologies Private Limited,Bangalore,Immediately, 3000-6000 /month,1 Month,12 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Creative Suite"",""Photography"",""Certificate"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc262fb43357b9094a31c,02-11-2020 13:55,Content Writing,Navigus,Bangalore,Immediately, 10000 /month,6 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fc263fb43357b9094a31d,02-11-2020 13:55,Digital Marketing,Digibook Technologies Private Limited,Bangalore,Immediately, 14000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Digital Marketing"",""5 days a week"","" Job offer""]",,,,,,,,,,
5f9fc264fb43357b9094a31e,02-11-2020 13:55,Content Writing,Sorted Works Inc,Bangalore,Immediately, 10000 /month +  Incentives,6 Months,12 Nov' 20,Internship with job offer,"[""Copywriting"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fc264fb43357b9094a31f,02-11-2020 13:55,Firmware,NUNAM (IMBUO EXPLORATION),Bangalore,Immediately, 15000 /month,6 Months,12 Nov' 20,Internship with job offer,"[""Embedded Systems"",""C Programming"",""MATLAB"",""Linux"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fc267fb43357b9094a320,02-11-2020 13:55,Data Entry,Cloud Incorporated,Bangalore,Immediately, 5000 /month,1 Month,12 Nov' 20,Internship,"[""Certificate"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fc268fb43357b9094a321,02-11-2020 13:55,Architect Trainee,Enhancer Solutions Private Limited,Delhi,Immediately, 5000-10000 /month,6 Months,12 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fc269fb43357b9094a322,02-11-2020 13:55,Web Development,Inferigence Quotient LLP,Bangalore,Immediately, 15000-20000 /month,6 Months,12 Nov' 20,Internship,"[""HTML"",""CSS"",""Bootstrap"",""Node.js"",""ReactJS"",""Kubernetes"",""Google Cloud Computing"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc26afb43357b9094a323,02-11-2020 13:55,Marketing,Lugano Technology Services,Bangalore,Immediately, 3000-5000 /month,3 Months,12 Nov' 20,Internship,"[""Google Analytics"",""Digital Marketing"",""Google AdWords"",""Facebook Marketing"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fc26bfb43357b9094a324,02-11-2020 13:55,Business Development (Sales),Skillate Laboratories Private Limited,Bangalore,Immediately, 15000 /month,6 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fc26cfb43357b9094a325,02-11-2020 13:55,Mobile App Development,Krew Ventures,Bangalore,Immediately, 6000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Java"",""XML"",""Algorithms"",""JSON"",""Swift"",""REST API"",""iOS"",""Android"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fc26dfb43357b9094a326,02-11-2020 13:55,Business Development (Sales),Krew Ventures,Bangalore,Immediately, 5000 /month +  Incentives,3 Months,12 Nov' 20,Internship with job offer,"[""MS-Word"",""MS-PowerPoint"",""MS-Excel"",""Certificate"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fc26dfb43357b9094a327,02-11-2020 13:55,Business Development (Sales),Ecozen Solutions,Pune,Immediately, 10000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Job offer""]",,,,,,,,,,
5f9fc26efb43357b9094a328,02-11-2020 13:55,Chess Coaching,Saswath Academy,Bangalore,Immediately, 10000 /month,6 Months,12 Nov' 20,Internship,"[""Flexible work hours""]",,,,,,,,,,
5f9fc26ffb43357b9094a329,02-11-2020 13:55,Content Writing,UNORGANISED WORLD WELFARE FOUNDATION,Delhi,Immediately,Unpaid,3 Months,12 Nov' 20,Internship,"[""Creative Writing"",""Economics"",""English Proficiency (Written)"",""Deep Learning"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]",,,,,,,,,,
5f9fc270fb43357b9094a32a,02-11-2020 13:55,Civil Engineering,Unplan,Bangalore,Immediately, 5000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""AutoCAD"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fc270fb43357b9094a32b,02-11-2020 13:55,Business Development (Sales),EDominer Systems Private Limited,Bangalore,Immediately, 8000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Email Marketing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fc271fb43357b9094a32c,02-11-2020 13:55,Social Media Marketing,Looks Saloon,Bangalore,Immediately, 10000-15000 /month,3 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fc272fb43357b9094a32d,02-11-2020 13:55,Telecalling,DoorTask,Bangalore,Immediately, 15000-20000 /month,3 Months,12 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fc273fb43357b9094a32e,02-11-2020 13:55,Content Writing,KeyLynk Business Consulting Private Limited,Bangalore,Immediately, 5000-8000 /month,2 Months,12 Nov' 20,Internship,"[""MS-Word"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fc273fb43357b9094a32f,02-11-2020 13:55,Marketing,Grexter,Bangalore,Immediately, 12000 /month,2 Months,12 Nov' 20,Internship with job offer,"[""Digital Marketing"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fc274fb43357b9094a330,02-11-2020 13:55,Operations,KUST HEALTHCARE PRIVATE LIMITED,Bangalore,Immediately, 5000 /month,1 Month,12 Nov' 20,Internship,"[""Certificate"","" Informal dress code""]",,,,,,,,,,
5f9fc275fb43357b9094a331,02-11-2020 13:55,Mechatronics (Electric Motorcycle Research And Development),Voltronex Technologies Private Limited,Bangalore,Immediately, 5000 /month,6 Months,12 Nov' 20,Internship,"[""Certificate"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fc276fb43357b9094a332,02-11-2020 13:55,Operations (Junior Assistant),Farmstruck Global Private Limited,Bangalore,Immediately, 6000 lump sum,3 Months,12 Nov' 20,Internship,"[""Photography"",""Letter of recommendation""]",,,,,,,,,,
5f9fc276fb43357b9094a333,02-11-2020 13:55,Photography,Kaalia Productions,Bangalore,Immediately, 8000 /month,6 Months,12 Nov' 20,Internship,"[""Certificate""]",,,,,,,,,,
5f9fc279fb43357b9094a334,02-11-2020 13:55,Content Writing,HalfCute Internet Private Limited,Bangalore,Immediately, 15000 /month,6 Months,12 Nov' 20,Internship,"[""Copywriting"",""Blogging"",""English Proficiency (Written)""]",,,,,,,,,,
